"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	Count
	"Chronic Lymphocytic Leukemia"	"35012"	"Delaware"	"10"	47
	"Chronic Lymphocytic Leukemia"	"35012"	"Florida"	"12"	888
	"Chronic Lymphocytic Leukemia"	"35012"	"Georgia"	"13"	286
	"Chronic Lymphocytic Leukemia"	"35012"	"Hawaii"	"15"	46
	"Chronic Lymphocytic Leukemia"	"35012"	"Idaho"	"16"	110
	"Chronic Lymphocytic Leukemia"	"35012"	"Illinois"	"17"	506
	"Chronic Lymphocytic Leukemia"	"35012"	"Indiana"	"18"	263
	"Chronic Lymphocytic Leukemia"	"35012"	"Iowa"	"19"	227
	"Chronic Lymphocytic Leukemia"	"35012"	"Kansas"	"20"	147
	"Chronic Lymphocytic Leukemia"	"35012"	"Kentucky"	"21"	258
	"Chronic Lymphocytic Leukemia"	"35012"	"Louisiana"	"22"	143
	"Chronic Lymphocytic Leukemia"	"35012"	"Maine"	"23"	125
	"Chronic Lymphocytic Leukemia"	"35012"	"Maryland"	"24"	220
	"Chronic Lymphocytic Leukemia"	"35012"	"Massachusetts"	"25"	266
	"Chronic Lymphocytic Leukemia"	"35012"	"Michigan"	"26"	510
	"Chronic Lymphocytic Leukemia"	"35012"	"Minnesota"	"27"	375
	"Chronic Lymphocytic Leukemia"	"35012"	"Mississippi"	"28"	84
	"Chronic Lymphocytic Leukemia"	"35012"	"Missouri"	"29"	229
	"Chronic Lymphocytic Leukemia"	"35012"	"Montana"	"30"	73
	"Chronic Lymphocytic Leukemia"	"35012"	"Nebraska"	"31"	103
	"Chronic Lymphocytic Leukemia"	"35012"	"Nevada"	"32"	122
	"Chronic Lymphocytic Leukemia"	"35012"	"New Hampshire"	"33"	78
	"Chronic Lymphocytic Leukemia"	"35012"	"New Jersey"	"34"	552
	"Chronic Lymphocytic Leukemia"	"35012"	"New Mexico"	"35"	104
	"Chronic Lymphocytic Leukemia"	"35012"	"New York"	"36"	1273
	"Chronic Lymphocytic Leukemia"	"35012"	"North Carolina"	"37"	409
	"Chronic Lymphocytic Leukemia"	"35012"	"North Dakota"	"38"	57
	"Chronic Lymphocytic Leukemia"	"35012"	"Ohio"	"39"	324
	"Chronic Lymphocytic Leukemia"	"35012"	"Oklahoma"	"40"	184
	"Chronic Lymphocytic Leukemia"	"35012"	"Oregon"	"41"	173
	"Chronic Lymphocytic Leukemia"	"35012"	"Pennsylvania"	"42"	730
	"Chronic Lymphocytic Leukemia"	"35012"	"Rhode Island"	"44"	42
	"Chronic Lymphocytic Leukemia"	"35012"	"South Carolina"	"45"	196
	"Chronic Lymphocytic Leukemia"	"35012"	"South Dakota"	"46"	35
	"Chronic Lymphocytic Leukemia"	"35012"	"Tennessee"	"47"	304
	"Chronic Lymphocytic Leukemia"	"35012"	"Texas"	"48"	837
	"Chronic Lymphocytic Leukemia"	"35012"	"Utah"	"49"	111
	"Chronic Lymphocytic Leukemia"	"35012"	"Vermont"	"50"	38
	"Chronic Lymphocytic Leukemia"	"35012"	"Virginia"	"51"	239
	"Chronic Lymphocytic Leukemia"	"35012"	"Washington"	"53"	406
	"Chronic Lymphocytic Leukemia"	"35012"	"West Virginia"	"54"	104
	"Chronic Lymphocytic Leukemia"	"35012"	"Wisconsin"	"55"	411
	"Chronic Lymphocytic Leukemia"	"35012"	"Wyoming"	"56"	39
	"Acute Myeloid Leukemia"	"35021"	"Alabama"	"01"	176
	"Acute Myeloid Leukemia"	"35021"	"Alaska"	"02"	22
	"Acute Myeloid Leukemia"	"35021"	"Arizona"	"04"	234
	"Acute Myeloid Leukemia"	"35021"	"Arkansas"	"05"	95
	"Acute Myeloid Leukemia"	"35021"	"California"	"06"	1281
	"Acute Myeloid Leukemia"	"35021"	"Colorado"	"08"	162
	"Acute Myeloid Leukemia"	"35021"	"Connecticut"	"09"	159
	"Acute Myeloid Leukemia"	"35021"	"Delaware"	"10"	34
	"Acute Myeloid Leukemia"	"35021"	"Florida"	"12"	925
	"Acute Myeloid Leukemia"	"35021"	"Georgia"	"13"	343
	"Acute Myeloid Leukemia"	"35021"	"Hawaii"	"15"	73
	"Acute Myeloid Leukemia"	"35021"	"Idaho"	"16"	64
	"Acute Myeloid Leukemia"	"35021"	"Illinois"	"17"	599
	"Acute Myeloid Leukemia"	"35021"	"Indiana"	"18"	289
	"Acute Myeloid Leukemia"	"35021"	"Iowa"	"19"	147
	"Acute Myeloid Leukemia"	"35021"	"Kansas"	"20"	128
	"Acute Myeloid Leukemia"	"35021"	"Kentucky"	"21"	214
	"Acute Myeloid Leukemia"	"35021"	"Louisiana"	"22"	170
	"Acute Myeloid Leukemia"	"35021"	"Maine"	"23"	86
	"Acute Myeloid Leukemia"	"35021"	"Maryland"	"24"	218
	"Acute Myeloid Leukemia"	"35021"	"Massachusetts"	"25"	287
	"Acute Myeloid Leukemia"	"35021"	"Michigan"	"26"	472
	"Acute Myeloid Leukemia"	"35021"	"Minnesota"	"27"	218
	"Acute Myeloid Leukemia"	"35021"	"Mississippi"	"28"	127
	"Acute Myeloid Leukemia"	"35021"	"Missouri"	"29"	301
	"Acute Myeloid Leukemia"	"35021"	"Montana"	"30"	54
	"Acute Myeloid Leukemia"	"35021"	"Nebraska"	"31"	78
	"Acute Myeloid Leukemia"	"35021"	"Nevada"	"32"	105
	"Acute Myeloid Leukemia"	"35021"	"New Hampshire"	"33"	37
	"Acute Myeloid Leukemia"	"35021"	"New Jersey"	"34"	374
	"Acute Myeloid Leukemia"	"35021"	"New Mexico"	"35"	73
	"Acute Myeloid Leukemia"	"35021"	"New York"	"36"	901
	"Acute Myeloid Leukemia"	"35021"	"North Carolina"	"37"	399
	"Acute Myeloid Leukemia"	"35021"	"North Dakota"	"38"	34
	"Acute Myeloid Leukemia"	"35021"	"Ohio"	"39"	443
	"Acute Myeloid Leukemia"	"35021"	"Oklahoma"	"40"	142
	"Acute Myeloid Leukemia"	"35021"	"Oregon"	"41"	149
	"Acute Myeloid Leukemia"	"35021"	"Pennsylvania"	"42"	650
	"Acute Myeloid Leukemia"	"35021"	"Rhode Island"	"44"	41
	"Acute Myeloid Leukemia"	"35021"	"South Carolina"	"45"	183
	"Acute Myeloid Leukemia"	"35021"	"South Dakota"	"46"	48
	"Acute Myeloid Leukemia"	"35021"	"Tennessee"	"47"	263
	"Acute Myeloid Leukemia"	"35021"	"Texas"	"48"	771
	"Acute Myeloid Leukemia"	"35021"	"Utah"	"49"	74
	"Acute Myeloid Leukemia"	"35021"	"Vermont"	"50"	31
	"Acute Myeloid Leukemia"	"35021"	"Virginia"	"51"	260
	"Acute Myeloid Leukemia"	"35021"	"Washington"	"53"	266
	"Acute Myeloid Leukemia"	"35021"	"West Virginia"	"54"	102
	"Acute Myeloid Leukemia"	"35021"	"Wisconsin"	"55"	295
	"Acute Myeloid Leukemia"	"35021"	"Wyoming"	"56"	23
	"Chronic Myeloid Leukemia"	"35022"	"Alabama"	"01"	64
	"Chronic Myeloid Leukemia"	"35022"	"Arizona"	"04"	89
	"Chronic Myeloid Leukemia"	"35022"	"Arkansas"	"05"	41
	"Chronic Myeloid Leukemia"	"35022"	"California"	"06"	559
	"Chronic Myeloid Leukemia"	"35022"	"Colorado"	"08"	91
	"Chronic Myeloid Leukemia"	"35022"	"Connecticut"	"09"	72
	"Chronic Myeloid Leukemia"	"35022"	"Delaware"	"10"	22
	"Chronic Myeloid Leukemia"	"35022"	"Florida"	"12"	428
	"Chronic Myeloid Leukemia"	"35022"	"Georgia"	"13"	134
	"Chronic Myeloid Leukemia"	"35022"	"Hawaii"	"15"	27
	"Chronic Myeloid Leukemia"	"35022"	"Idaho"	"16"	34
	"Chronic Myeloid Leukemia"	"35022"	"Illinois"	"17"	242
	"Chronic Myeloid Leukemia"	"35022"	"Indiana"	"18"	118
	"Chronic Myeloid Leukemia"	"35022"	"Iowa"	"19"	63
	"Chronic Myeloid Leukemia"	"35022"	"Kansas"	"20"	63
	"Chronic Myeloid Leukemia"	"35022"	"Kentucky"	"21"	98
	"Chronic Myeloid Leukemia"	"35022"	"Louisiana"	"22"	98
	"Chronic Myeloid Leukemia"	"35022"	"Maine"	"23"	32
	"Chronic Myeloid Leukemia"	"35022"	"Maryland"	"24"	89
	"Chronic Myeloid Leukemia"	"35022"	"Massachusetts"	"25"	112
	"Chronic Myeloid Leukemia"	"35022"	"Michigan"	"26"	185
	"Chronic Myeloid Leukemia"	"35022"	"Minnesota"	"27"	122
	"Chronic Myeloid Leukemia"	"35022"	"Mississippi"	"28"	45
	"Chronic Myeloid Leukemia"	"35022"	"Missouri"	"29"	101
	"Chronic Myeloid Leukemia"	"35022"	"Montana"	"30"	23
	"Chronic Myeloid Leukemia"	"35022"	"Nebraska"	"31"	25
	"Chronic Myeloid Leukemia"	"35022"	"Nevada"	"32"	32
	"Chronic Myeloid Leukemia"	"35022"	"New Hampshire"	"33"	29
	"Chronic Myeloid Leukemia"	"35022"	"New Jersey"	"34"	170
	"Chronic Myeloid Leukemia"	"35022"	"New Mexico"	"35"	41
	"Chronic Myeloid Leukemia"	"35022"	"New York"	"36"	373
	"Chronic Myeloid Leukemia"	"35022"	"North Carolina"	"37"	166
	"Chronic Myeloid Leukemia"	"35022"	"Ohio"	"39"	174
	"Chronic Myeloid Leukemia"	"35022"	"Oklahoma"	"40"	60
	"Chronic Myeloid Leukemia"	"35022"	"Oregon"	"41"	57
	"Chronic Myeloid Leukemia"	"35022"	"Pennsylvania"	"42"	247
	"Chronic Myeloid Leukemia"	"35022"	"Rhode Island"	"44"	26
	"Chronic Myeloid Leukemia"	"35022"	"South Carolina"	"45"	70
	"Chronic Myeloid Leukemia"	"35022"	"Tennessee"	"47"	92
	"Chronic Myeloid Leukemia"	"35022"	"Texas"	"48"	385
	"Chronic Myeloid Leukemia"	"35022"	"Utah"	"49"	37
	"Chronic Myeloid Leukemia"	"35022"	"Virginia"	"51"	110
	"Chronic Myeloid Leukemia"	"35022"	"Washington"	"53"	107
	"Chronic Myeloid Leukemia"	"35022"	"West Virginia"	"54"	47
	"Chronic Myeloid Leukemia"	"35022"	"Wisconsin"	"55"	131
	"Other Leukemias"	"35041-35043"	"Alabama"	"01"	112
	"Other Leukemias"	"35041-35043"	"Arizona"	"04"	99
	"Other Leukemias"	"35041-35043"	"Arkansas"	"05"	53
	"Other Leukemias"	"35041-35043"	"California"	"06"	526
	"Other Leukemias"	"35041-35043"	"Colorado"	"08"	120
	"Other Leukemias"	"35041-35043"	"Connecticut"	"09"	81
	"Other Leukemias"	"35041-35043"	"Florida"	"12"	433
	"Other Leukemias"	"35041-35043"	"Georgia"	"13"	132
	"Other Leukemias"	"35041-35043"	"Hawaii"	"15"	20
	"Other Leukemias"	"35041-35043"	"Idaho"	"16"	35
	"Other Leukemias"	"35041-35043"	"Illinois"	"17"	187
	"Other Leukemias"	"35041-35043"	"Indiana"	"18"	91
	"Other Leukemias"	"35041-35043"	"Iowa"	"19"	60
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	69
	"Other Leukemias"	"35041-35043"	"Kentucky"	"21"	85
	"Other Leukemias"	"35041-35043"	"Louisiana"	"22"	61
	"Other Leukemias"	"35041-35043"	"Maine"	"23"	22
	"Other Leukemias"	"35041-35043"	"Maryland"	"24"	106
	"Other Leukemias"	"35041-35043"	"Massachusetts"	"25"	126
	"Other Leukemias"	"35041-35043"	"Michigan"	"26"	193
	"Other Leukemias"	"35041-35043"	"Minnesota"	"27"	143
	"Other Leukemias"	"35041-35043"	"Mississippi"	"28"	57
	"Other Leukemias"	"35041-35043"	"Missouri"	"29"	120
	"Other Leukemias"	"35041-35043"	"Montana"	"30"	23
	"Other Leukemias"	"35041-35043"	"Nebraska"	"31"	31
	"Other Leukemias"	"35041-35043"	"Nevada"	"32"	54
	"Other Leukemias"	"35041-35043"	"New Hampshire"	"33"	23
	"Other Leukemias"	"35041-35043"	"New Jersey"	"34"	152
	"Other Leukemias"	"35041-35043"	"New Mexico"	"35"	37
	"Other Leukemias"	"35041-35043"	"New York"	"36"	362
	"Other Leukemias"	"35041-35043"	"North Carolina"	"37"	154
	"Other Leukemias"	"35041-35043"	"Ohio"	"39"	255
	"Other Leukemias"	"35041-35043"	"Oklahoma"	"40"	76
	"Other Leukemias"	"35041-35043"	"Oregon"	"41"	56
	"Other Leukemias"	"35041-35043"	"Pennsylvania"	"42"	277
	"Other Leukemias"	"35041-35043"	"Rhode Island"	"44"	29
	"Other Leukemias"	"35041-35043"	"South Carolina"	"45"	69
	"Other Leukemias"	"35041-35043"	"Tennessee"	"47"	106
	"Other Leukemias"	"35041-35043"	"Texas"	"48"	462
	"Other Leukemias"	"35041-35043"	"Utah"	"49"	38
	"Other Leukemias"	"35041-35043"	"Virginia"	"51"	129
	"Other Leukemias"	"35041-35043"	"Washington"	"53"	113
	"Other Leukemias"	"35041-35043"	"West Virginia"	"54"	32
	"Other Leukemias"	"35041-35043"	"Wisconsin"	"55"	117
	"Other Lymphocytic Leukemia"	"35013"	"Alabama"	"01"	20
	"Other Lymphocytic Leukemia"	"35013"	"Arizona"	"04"	21
	"Other Lymphocytic Leukemia"	"35013"	"California"	"06"	148
	"Other Lymphocytic Leukemia"	"35013"	"Colorado"	"08"	38
	"Other Lymphocytic Leukemia"	"35013"	"Connecticut"	"09"	26
	"Other Lymphocytic Leukemia"	"35013"	"Florida"	"12"	89
	"Other Lymphocytic Leukemia"	"35013"	"Georgia"	"13"	23
	"Other Lymphocytic Leukemia"	"35013"	"Illinois"	"17"	40
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	25
	"Other Lymphocytic Leukemia"	"35013"	"Louisiana"	"22"	21
	"Other Lymphocytic Leukemia"	"35013"	"Maryland"	"24"	31
	"Other Lymphocytic Leukemia"	"35013"	"Massachusetts"	"25"	37
	"Other Lymphocytic Leukemia"	"35013"	"Michigan"	"26"	53
	"Other Lymphocytic Leukemia"	"35013"	"Minnesota"	"27"	31
	"Other Lymphocytic Leukemia"	"35013"	"Missouri"	"29"	30
	"Other Lymphocytic Leukemia"	"35013"	"New Jersey"	"34"	46
	"Other Lymphocytic Leukemia"	"35013"	"New York"	"36"	102
	"Other Lymphocytic Leukemia"	"35013"	"North Carolina"	"37"	36
	"Other Lymphocytic Leukemia"	"35013"	"Ohio"	"39"	42
	"Other Lymphocytic Leukemia"	"35013"	"Pennsylvania"	"42"	74
	"Other Lymphocytic Leukemia"	"35013"	"South Carolina"	"45"	17
	"Other Lymphocytic Leukemia"	"35013"	"Tennessee"	"47"	24
	"Other Lymphocytic Leukemia"	"35013"	"Texas"	"48"	70
	"Other Lymphocytic Leukemia"	"35013"	"Virginia"	"51"	21
	"Other Lymphocytic Leukemia"	"35013"	"Washington"	"53"	40
	"Other Lymphocytic Leukemia"	"35013"	"Wisconsin"	"55"	21
	"Acute Monocytic Leukemia"	"35031"	"California"	"06"	105
	"Acute Monocytic Leukemia"	"35031"	"Florida"	"12"	67
	"Acute Monocytic Leukemia"	"35031"	"Illinois"	"17"	22
	"Acute Monocytic Leukemia"	"35031"	"Michigan"	"26"	30
	"Acute Monocytic Leukemia"	"35031"	"New Jersey"	"34"	26
	"Acute Monocytic Leukemia"	"35031"	"New York"	"36"	56
	"Acute Monocytic Leukemia"	"35031"	"North Carolina"	"37"	27
	"Acute Monocytic Leukemia"	"35031"	"Ohio"	"39"	38
	"Acute Monocytic Leukemia"	"35031"	"Oklahoma"	"40"	19
	"Acute Monocytic Leukemia"	"35031"	"Pennsylvania"	"42"	35
	"Acute Monocytic Leukemia"	"35031"	"Tennessee"	"47"	17
	"Acute Monocytic Leukemia"	"35031"	"Texas"	"48"	51
	"Acute Monocytic Leukemia"	"35031"	"Virginia"	"51"	16
	"Acute Monocytic Leukemia"	"35031"	"Wisconsin"	"55"	18
	"Other Acute Leukemia"	"35041"	"Alabama"	"01"	20
	"Other Acute Leukemia"	"35041"	"Arizona"	"04"	25
	"Other Acute Leukemia"	"35041"	"California"	"06"	64
	"Other Acute Leukemia"	"35041"	"Connecticut"	"09"	18
	"Other Acute Leukemia"	"35041"	"Florida"	"12"	66
	"Other Acute Leukemia"	"35041"	"Georgia"	"13"	22
	"Other Acute Leukemia"	"35041"	"Illinois"	"17"	38
	"Other Acute Leukemia"	"35041"	"Indiana"	"18"	20
	"Other Acute Leukemia"	"35041"	"Michigan"	"26"	30
	"Other Acute Leukemia"	"35041"	"Missouri"	"29"	17
	"Other Acute Leukemia"	"35041"	"New Jersey"	"34"	23
	"Other Acute Leukemia"	"35041"	"New York"	"36"	42
	"Other Acute Leukemia"	"35041"	"North Carolina"	"37"	18
	"Other Acute Leukemia"	"35041"	"Ohio"	"39"	41
	"Other Acute Leukemia"	"35041"	"Pennsylvania"	"42"	48
	"Other Acute Leukemia"	"35041"	"Texas"	"48"	76
	"Other Acute Leukemia"	"35041"	"Virginia"	"51"	28
	"Other Acute Leukemia"	"35041"	"Washington"	"53"	20
	"Other Acute Leukemia"	"35041"	"Wisconsin"	"55"	21
	"Aleukemic, Subleukemic and NOS"	"35043"	"Alabama"	"01"	46
	"Aleukemic, Subleukemic and NOS"	"35043"	"Arizona"	"04"	33
	"Aleukemic, Subleukemic and NOS"	"35043"	"Arkansas"	"05"	20
	"Aleukemic, Subleukemic and NOS"	"35043"	"California"	"06"	163
	"Aleukemic, Subleukemic and NOS"	"35043"	"Colorado"	"08"	43
	"Aleukemic, Subleukemic and NOS"	"35043"	"Connecticut"	"09"	25
	"Aleukemic, Subleukemic and NOS"	"35043"	"Florida"	"12"	164
	"Aleukemic, Subleukemic and NOS"	"35043"	"Georgia"	"13"	58
	"Aleukemic, Subleukemic and NOS"	"35043"	"Illinois"	"17"	67
	"Aleukemic, Subleukemic and NOS"	"35043"	"Indiana"	"18"	34
	"Aleukemic, Subleukemic and NOS"	"35043"	"Iowa"	"19"	21
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kentucky"	"21"	36
	"Aleukemic, Subleukemic and NOS"	"35043"	"Louisiana"	"22"	16
	"Aleukemic, Subleukemic and NOS"	"35043"	"Maryland"	"24"	41
	"Aleukemic, Subleukemic and NOS"	"35043"	"Massachusetts"	"25"	39
	"Aleukemic, Subleukemic and NOS"	"35043"	"Michigan"	"26"	49
	"Aleukemic, Subleukemic and NOS"	"35043"	"Minnesota"	"27"	79
	"Aleukemic, Subleukemic and NOS"	"35043"	"Mississippi"	"28"	21
	"Aleukemic, Subleukemic and NOS"	"35043"	"Missouri"	"29"	54
	"Aleukemic, Subleukemic and NOS"	"35043"	"Nevada"	"32"	33
	"Aleukemic, Subleukemic and NOS"	"35043"	"New Jersey"	"34"	45
	"Aleukemic, Subleukemic and NOS"	"35043"	"New York"	"36"	128
	"Aleukemic, Subleukemic and NOS"	"35043"	"North Carolina"	"37"	58
	"Aleukemic, Subleukemic and NOS"	"35043"	"Ohio"	"39"	109
	"Aleukemic, Subleukemic and NOS"	"35043"	"Oklahoma"	"40"	31
	"Aleukemic, Subleukemic and NOS"	"35043"	"Oregon"	"41"	16
	"Aleukemic, Subleukemic and NOS"	"35043"	"Pennsylvania"	"42"	85
	"Aleukemic, Subleukemic and NOS"	"35043"	"South Carolina"	"45"	17
	"Aleukemic, Subleukemic and NOS"	"35043"	"Tennessee"	"47"	37
	"Aleukemic, Subleukemic and NOS"	"35043"	"Texas"	"48"	210
	"Aleukemic, Subleukemic and NOS"	"35043"	"Virginia"	"51"	46
	"Aleukemic, Subleukemic and NOS"	"35043"	"Washington"	"53"	26
	"Aleukemic, Subleukemic and NOS"	"35043"	"Wisconsin"	"55"	44
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Alabama"	"01"	17
	"Other Myeloid/Monocytic Leukemia"	"35023"	"California"	"06"	46
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Colorado"	"08"	26
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Florida"	"12"	47
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Illinois"	"17"	20
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Massachusetts"	"25"	24
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Michigan"	"26"	31
	"Other Myeloid/Monocytic Leukemia"	"35023"	"New York"	"36"	34
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Ohio"	"39"	25
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Pennsylvania"	"42"	35
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Texas"	"48"	55
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Virginia"	"51"	18
	"Mesothelioma"	"36010"	"Alabama"	"01"	46
	"Mesothelioma"	"36010"	"Arizona"	"04"	71
	"Mesothelioma"	"36010"	"Arkansas"	"05"	20
	"Mesothelioma"	"36010"	"California"	"06"	298
	"Mesothelioma"	"36010"	"Colorado"	"08"	23
	"Mesothelioma"	"36010"	"Connecticut"	"09"	40
	"Mesothelioma"	"36010"	"Delaware"	"10"	17
	"Mesothelioma"	"36010"	"Florida"	"12"	224
	"Mesothelioma"	"36010"	"Georgia"	"13"	55
	"Mesothelioma"	"36010"	"Illinois"	"17"	143
	"Mesothelioma"	"36010"	"Indiana"	"18"	71
	"Mesothelioma"	"36010"	"Iowa"	"19"	44
	"Mesothelioma"	"36010"	"Kansas"	"20"	18
	"Mesothelioma"	"36010"	"Kentucky"	"21"	35
	"Mesothelioma"	"36010"	"Louisiana"	"22"	71
	"Mesothelioma"	"36010"	"Maine"	"23"	27
	"Mesothelioma"	"36010"	"Maryland"	"24"	71
	"Mesothelioma"	"36010"	"Massachusetts"	"25"	90
	"Mesothelioma"	"36010"	"Michigan"	"26"	134
	"Mesothelioma"	"36010"	"Minnesota"	"27"	75
	"Mesothelioma"	"36010"	"Mississippi"	"28"	22
	"Mesothelioma"	"36010"	"Missouri"	"29"	80
	"Mesothelioma"	"36010"	"Nebraska"	"31"	21
	"Mesothelioma"	"36010"	"Nevada"	"32"	24
	"Mesothelioma"	"36010"	"New Hampshire"	"33"	24
	"Mesothelioma"	"36010"	"New Jersey"	"34"	140
	"Mesothelioma"	"36010"	"New York"	"36"	212
	"Mesothelioma"	"36010"	"North Carolina"	"37"	87
	"Mesothelioma"	"36010"	"Ohio"	"39"	119
	"Mesothelioma"	"36010"	"Oklahoma"	"40"	25
	"Mesothelioma"	"36010"	"Oregon"	"41"	55
	"Mesothelioma"	"36010"	"Pennsylvania"	"42"	205
	"Mesothelioma"	"36010"	"Rhode Island"	"44"	16
	"Mesothelioma"	"36010"	"South Carolina"	"45"	28
	"Mesothelioma"	"36010"	"Tennessee"	"47"	45
	"Mesothelioma"	"36010"	"Texas"	"48"	185
	"Mesothelioma"	"36010"	"Virginia"	"51"	87
	"Mesothelioma"	"36010"	"Washington"	"53"	104
	"Mesothelioma"	"36010"	"West Virginia"	"54"	28
	"Mesothelioma"	"36010"	"Wisconsin"	"55"	81
	"Kaposi Sarcoma"	"36020"	"Arizona"	"04"	17
	"Kaposi Sarcoma"	"36020"	"California"	"06"	224
	"Kaposi Sarcoma"	"36020"	"Florida"	"12"	93
	"Kaposi Sarcoma"	"36020"	"Georgia"	"13"	70
	"Kaposi Sarcoma"	"36020"	"Illinois"	"17"	43
	"Kaposi Sarcoma"	"36020"	"Louisiana"	"22"	19
	"Kaposi Sarcoma"	"36020"	"Maryland"	"24"	23
	"Kaposi Sarcoma"	"36020"	"Massachusetts"	"25"	20
	"Kaposi Sarcoma"	"36020"	"Michigan"	"26"	31
	"Kaposi Sarcoma"	"36020"	"New Jersey"	"34"	40
	"Kaposi Sarcoma"	"36020"	"New York"	"36"	149
	"Kaposi Sarcoma"	"36020"	"North Carolina"	"37"	25
	"Kaposi Sarcoma"	"36020"	"Ohio"	"39"	23
	"Kaposi Sarcoma"	"36020"	"Pennsylvania"	"42"	36
	"Kaposi Sarcoma"	"36020"	"Texas"	"48"	104
	"Kaposi Sarcoma"	"36020"	"Washington"	"53"	20
	"Miscellaneous"	"37000"	"Alabama"	"01"	815
	"Miscellaneous"	"37000"	"Alaska"	"02"	87
	"Miscellaneous"	"37000"	"Arizona"	"04"	1190
	"Miscellaneous"	"37000"	"Arkansas"	"05"	489
	"Miscellaneous"	"37000"	"California"	"06"	5934
	"Miscellaneous"	"37000"	"Colorado"	"08"	679
	"Miscellaneous"	"37000"	"Connecticut"	"09"	651
	"Miscellaneous"	"37000"	"Delaware"	"10"	171
	"Miscellaneous"	"37000"	"District of Columbia"	"11"	67
	"Miscellaneous"	"37000"	"Florida"	"12"	5190
	"Miscellaneous"	"37000"	"Georgia"	"13"	1355
	"Miscellaneous"	"37000"	"Hawaii"	"15"	253
	"Miscellaneous"	"37000"	"Idaho"	"16"	276
	"Miscellaneous"	"37000"	"Illinois"	"17"	2107
	"Miscellaneous"	"37000"	"Indiana"	"18"	1079
	"Miscellaneous"	"37000"	"Iowa"	"19"	620
	"Miscellaneous"	"37000"	"Kansas"	"20"	610
	"Miscellaneous"	"37000"	"Kentucky"	"21"	963
	"Miscellaneous"	"37000"	"Louisiana"	"22"	843
	"Miscellaneous"	"37000"	"Maine"	"23"	344
	"Miscellaneous"	"37000"	"Maryland"	"24"	932
	"Miscellaneous"	"37000"	"Massachusetts"	"25"	1121
	"Miscellaneous"	"37000"	"Michigan"	"26"	1905
	"Miscellaneous"	"37000"	"Minnesota"	"27"	915
	"Miscellaneous"	"37000"	"Mississippi"	"28"	520
	"Miscellaneous"	"37000"	"Missouri"	"29"	1076
	"Miscellaneous"	"37000"	"Montana"	"30"	241
	"Miscellaneous"	"37000"	"Nebraska"	"31"	341
	"Miscellaneous"	"37000"	"Nevada"	"32"	424
	"Miscellaneous"	"37000"	"New Hampshire"	"33"	291
	"Miscellaneous"	"37000"	"New Jersey"	"34"	1799
	"Miscellaneous"	"37000"	"New Mexico"	"35"	301
	"Miscellaneous"	"37000"	"New York"	"36"	4104
	"Miscellaneous"	"37000"	"North Carolina"	"37"	1541
	"Miscellaneous"	"37000"	"North Dakota"	"38"	140
	"Miscellaneous"	"37000"	"Ohio"	"39"	2082
	"Miscellaneous"	"37000"	"Oklahoma"	"40"	680
	"Miscellaneous"	"37000"	"Oregon"	"41"	643
	"Miscellaneous"	"37000"	"Pennsylvania"	"42"	3058
	"Miscellaneous"	"37000"	"Rhode Island"	"44"	203
	"Miscellaneous"	"37000"	"South Carolina"	"45"	856
	"Miscellaneous"	"37000"	"South Dakota"	"46"	159
	"Miscellaneous"	"37000"	"Tennessee"	"47"	1286
	"Miscellaneous"	"37000"	"Texas"	"48"	4292
	"Miscellaneous"	"37000"	"Utah"	"49"	237
	"Miscellaneous"	"37000"	"Vermont"	"50"	112
	"Miscellaneous"	"37000"	"Virginia"	"51"	1079
	"Miscellaneous"	"37000"	"Washington"	"53"	1132
	"Miscellaneous"	"37000"	"West Virginia"	"54"	416
	"Miscellaneous"	"37000"	"Wisconsin"	"55"	1197
	"Miscellaneous"	"37000"	"Wyoming"	"56"	91
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alabama"	"01"	776
	"In Situ Breast Cancer"	"Breast-InSitu"	"Alaska"	"02"	108
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arizona"	"04"	972
	"In Situ Breast Cancer"	"Breast-InSitu"	"Arkansas"	"05"	418
	"In Situ Breast Cancer"	"Breast-InSitu"	"California"	"06"	5477
	"In Situ Breast Cancer"	"Breast-InSitu"	"Colorado"	"08"	800
	"In Situ Breast Cancer"	"Breast-InSitu"	"Connecticut"	"09"	989
	"In Situ Breast Cancer"	"Breast-InSitu"	"Delaware"	"10"	211
	"In Situ Breast Cancer"	"Breast-InSitu"	"District of Columbia"	"11"	131
	"In Situ Breast Cancer"	"Breast-InSitu"	"Florida"	"12"	3274
	"In Situ Breast Cancer"	"Breast-InSitu"	"Georgia"	"13"	1505
