"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	Count
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2006"	"2006"	484
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2007"	"2007"	499
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2008"	"2008"	568
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2009"	"2009"	533
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2010"	"2010"	510
	"In Situ Breast Cancer"	"Breast-InSitu"	"Iowa"	"19"	"2011"	"2011"	536
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2000"	"2000"	339
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2001"	"2001"	343
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2002"	"2002"	351
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2003"	"2003"	386
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2004"	"2004"	425
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2005"	"2005"	455
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2006"	"2006"	407
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2007"	"2007"	422
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2008"	"2008"	453
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2009"	"2009"	412
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2010"	"2010"	363
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kansas"	"20"	"2011"	"2011"	420
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2000"	"2000"	501
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2001"	"2001"	544
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2002"	"2002"	543
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2003"	"2003"	539
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2004"	"2004"	562
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2005"	"2005"	534
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2006"	"2006"	574
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2007"	"2007"	636
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2008"	"2008"	647
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2009"	"2009"	630
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2010"	"2010"	654
	"In Situ Breast Cancer"	"Breast-InSitu"	"Kentucky"	"21"	"2011"	"2011"	653
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2000"	"2000"	447
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2001"	"2001"	541
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2002"	"2002"	513
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2003"	"2003"	532
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2004"	"2004"	586
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2005"	"2005"	513
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2006"	"2006"	575
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2007"	"2007"	551
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2008"	"2008"	605
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2009"	"2009"	707
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2010"	"2010"	615
	"In Situ Breast Cancer"	"Breast-InSitu"	"Louisiana"	"22"	"2011"	"2011"	686
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2000"	"2000"	205
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2001"	"2001"	269
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2002"	"2002"	284
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2003"	"2003"	280
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2004"	"2004"	253
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2005"	"2005"	304
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2006"	"2006"	324
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2007"	"2007"	299
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2008"	"2008"	325
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2009"	"2009"	327
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2010"	"2010"	290
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maine"	"23"	"2011"	"2011"	269
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2000"	"2000"	945
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2002"	"2002"	860
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2003"	"2003"	948
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2004"	"2004"	931
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2005"	"2005"	915
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2006"	"2006"	959
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2007"	"2007"	1046
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2008"	"2008"	1187
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2009"	"2009"	1193
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2010"	"2010"	1206
	"In Situ Breast Cancer"	"Breast-InSitu"	"Maryland"	"24"	"2011"	"2011"	1125
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2000"	"2000"	1762
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2001"	"2001"	1675
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2002"	"2002"	1722
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2003"	"2003"	1740
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2004"	"2004"	1641
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2005"	"2005"	1697
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2006"	"2006"	1700
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2007"	"2007"	1839
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2008"	"2008"	1883
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2009"	"2009"	1871
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2010"	"2010"	1742
	"In Situ Breast Cancer"	"Breast-InSitu"	"Massachusetts"	"25"	"2011"	"2011"	1644
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2000"	"2000"	1791
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2001"	"2001"	1924
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2002"	"2002"	1993
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2003"	"2003"	1854
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2004"	"2004"	1756
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2005"	"2005"	1808
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2006"	"2006"	1986
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2007"	"2007"	1940
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2008"	"2008"	1969
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2009"	"2009"	2093
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2010"	"2010"	1900
	"In Situ Breast Cancer"	"Breast-InSitu"	"Michigan"	"26"	"2011"	"2011"	1961
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2000"	"2000"	710
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2001"	"2001"	716
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2002"	"2002"	702
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2003"	"2003"	776
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2004"	"2004"	794
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2005"	"2005"	832
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2006"	"2006"	784
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2007"	"2007"	962
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2008"	"2008"	955
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2009"	"2009"	955
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2010"	"2010"	944
	"In Situ Breast Cancer"	"Breast-InSitu"	"Minnesota"	"27"	"2011"	"2011"	884
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2003"	"2003"	343
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2004"	"2004"	334
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2005"	"2005"	318
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2006"	"2006"	304
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2007"	"2007"	395
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2008"	"2008"	340
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2009"	"2009"	398
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2010"	"2010"	432
	"In Situ Breast Cancer"	"Breast-InSitu"	"Mississippi"	"28"	"2011"	"2011"	383
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2000"	"2000"	775
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2001"	"2001"	772
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2002"	"2002"	803
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2003"	"2003"	792
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2004"	"2004"	823
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2005"	"2005"	828
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2006"	"2006"	886
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2007"	"2007"	903
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2008"	"2008"	970
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2009"	"2009"	975
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2010"	"2010"	914
	"In Situ Breast Cancer"	"Breast-InSitu"	"Missouri"	"29"	"2011"	"2011"	962
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2000"	"2000"	145
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2001"	"2001"	176
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2002"	"2002"	154
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2003"	"2003"	168
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2004"	"2004"	175
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2005"	"2005"	161
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2006"	"2006"	155
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2007"	"2007"	182
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2008"	"2008"	153
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2009"	"2009"	196
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2010"	"2010"	172
	"In Situ Breast Cancer"	"Breast-InSitu"	"Montana"	"30"	"2011"	"2011"	161
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2000"	"2000"	276
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2001"	"2001"	278
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2002"	"2002"	273
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2003"	"2003"	256
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2004"	"2004"	261
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2005"	"2005"	263
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2006"	"2006"	253
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2007"	"2007"	258
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2008"	"2008"	318
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2009"	"2009"	334
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2010"	"2010"	254
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nebraska"	"31"	"2011"	"2011"	271
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2000"	"2000"	253
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2001"	"2001"	284
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2002"	"2002"	283
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2003"	"2003"	221
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2004"	"2004"	243
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2005"	"2005"	264
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2006"	"2006"	289
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2007"	"2007"	308
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2008"	"2008"	310
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2009"	"2009"	323
	"In Situ Breast Cancer"	"Breast-InSitu"	"Nevada"	"32"	"2010"	"2010"	353
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2000"	"2000"	235
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2001"	"2001"	292
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2002"	"2002"	285
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2003"	"2003"	309
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2004"	"2004"	268
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2005"	"2005"	272
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2006"	"2006"	324
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2007"	"2007"	306
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2008"	"2008"	302
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2009"	"2009"	292
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2010"	"2010"	259
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Hampshire"	"33"	"2011"	"2011"	289
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2000"	"2000"	1598
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2001"	"2001"	1662
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2002"	"2002"	1706
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2003"	"2003"	1816
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2004"	"2004"	1790
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2005"	"2005"	1760
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2006"	"2006"	1981
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2007"	"2007"	2006
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2008"	"2008"	2166
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2009"	"2009"	2143
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2010"	"2010"	2182
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Jersey"	"34"	"2011"	"2011"	2111
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2000"	"2000"	194
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2001"	"2001"	171
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2002"	"2002"	220
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2003"	"2003"	202
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2004"	"2004"	247
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2005"	"2005"	193
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2006"	"2006"	196
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2007"	"2007"	226
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2008"	"2008"	217
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2009"	"2009"	234
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2010"	"2010"	254
	"In Situ Breast Cancer"	"Breast-InSitu"	"New Mexico"	"35"	"2011"	"2011"	251
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2000"	"2000"	3487
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2001"	"2001"	3445
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2002"	"2002"	3368
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2003"	"2003"	3725
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2004"	"2004"	3769
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2005"	"2005"	3948
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2006"	"2006"	4236
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2007"	"2007"	4561
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2008"	"2008"	4893
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2009"	"2009"	5108
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2010"	"2010"	4871
	"In Situ Breast Cancer"	"Breast-InSitu"	"New York"	"36"	"2011"	"2011"	5074
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2000"	"2000"	1147
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2001"	"2001"	1182
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2002"	"2002"	1095
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2003"	"2003"	1310
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2004"	"2004"	1258
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2005"	"2005"	1345
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2006"	"2006"	1510
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2007"	"2007"	1538
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2008"	"2008"	1602
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2009"	"2009"	1685
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2010"	"2010"	1552
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Carolina"	"37"	"2011"	"2011"	1677
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2000"	"2000"	67
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2002"	"2002"	59
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2003"	"2003"	69
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2004"	"2004"	90
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2005"	"2005"	72
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2006"	"2006"	67
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2007"	"2007"	83
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2008"	"2008"	90
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2009"	"2009"	106
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2010"	"2010"	124
	"In Situ Breast Cancer"	"Breast-InSitu"	"North Dakota"	"38"	"2011"	"2011"	105
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2000"	"2000"	1707
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2001"	"2001"	1835
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2002"	"2002"	1930
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2003"	"2003"	1759
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2004"	"2004"	1868
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2005"	"2005"	1788
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2006"	"2006"	1873
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2007"	"2007"	1974
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2008"	"2008"	1957
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2009"	"2009"	1908
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2010"	"2010"	1794
	"In Situ Breast Cancer"	"Breast-InSitu"	"Ohio"	"39"	"2011"	"2011"	1853
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2000"	"2000"	419
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2001"	"2001"	405
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2002"	"2002"	442
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2003"	"2003"	485
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2004"	"2004"	538
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2005"	"2005"	478
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2006"	"2006"	497
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2007"	"2007"	485
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2008"	"2008"	562
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2009"	"2009"	514
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2010"	"2010"	493
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oklahoma"	"40"	"2011"	"2011"	513
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2000"	"2000"	535
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2001"	"2001"	616
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2002"	"2002"	570
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2003"	"2003"	556
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2004"	"2004"	559
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2005"	"2005"	577
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2006"	"2006"	699
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2007"	"2007"	691
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2008"	"2008"	750
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2009"	"2009"	722
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2010"	"2010"	670
	"In Situ Breast Cancer"	"Breast-InSitu"	"Oregon"	"41"	"2011"	"2011"	651
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2000"	"2000"	2159
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2001"	"2001"	2182
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2002"	"2002"	2304
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2003"	"2003"	2196
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2004"	"2004"	2362
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2005"	"2005"	2408
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2006"	"2006"	2408
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2007"	"2007"	2619
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2008"	"2008"	2801
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2009"	"2009"	2791
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2010"	"2010"	2674
	"In Situ Breast Cancer"	"Breast-InSitu"	"Pennsylvania"	"42"	"2011"	"2011"	2641
	"In Situ Breast Cancer"	"Breast-InSitu"	"Rhode Island"	"44"	"2000"	"2000"	204
	"In Situ Breast Cancer"	"Breast-InSitu"	"Rhode Island"	"44"	"2001"	"2001"	195
	"In Situ Breast Cancer"	"Breast-InSitu"	"Rhode Island"	"44"	"2002"	"2002"	182
